,url,delegacion,colonia,antiguedad,superficie construida en m2,precio total en pesos,precio de m2,precio mediano de m2 de la colonia,precio mediano de m2 de la colonia (nuevos),precio mediano de m2 de la colonia (usados),delta,semaforo
44496, http://departamento.metroscubicos.com/MLM-582305737-departamento-en-venta-en-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,180,10500000.0,58333.333333333336,64000.0,67117.11711711712,64000.0,-8.854166666666663,amarillo
44497, http://departamento.metroscubicos.com/MLM-582305738-departamento-en-venta-en-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,207,10500000.0,50724.637681159424,50724.637681159424,,,0.0,amarillo
44502, http://departamento.metroscubicos.com/MLM-582305754-departamento-en-venta-en-lomas-de-reforma-cdmx-elevador-_JM,Miguel Hidalgo,BOSQUE DE LAS LOMAS,no_age_info,199,10200000.0,51256.281407035174,77916.66666666667,60041.66666666667,107919.64285714286,-34.21653723161262,verde
44503, http://departamento.metroscubicos.com/MLM-582305758-departamento-en-venta-en-lomas-polanco-cdmx-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,207,10500000.0,50724.637681159424,50724.637681159424,50000.0,53030.30303030303,0.0,amarillo
44505, http://departamento.metroscubicos.com/MLM-582305767-departamento-en-venta-en-polanco-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,180,10500000.0,58333.333333333336,64000.0,67117.11711711712,64000.0,-8.854166666666663,amarillo
44533, http://departamento.metroscubicos.com/MLM-582305922-departamento-en-venta-en-polanco-penthouse-amenidades-_JM,Miguel Hidalgo,POLANCO IV SECCION,20,562,37400000.0,66548.04270462634,102333.71739130435,109386.17924528301,72680.55555555556,-8.43762517230851,amarillo
44543, http://departamento.metroscubicos.com/MLM-582306089-departamento-en-venta-en-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,20,295,15500000.0,52542.372881355936,102333.71739130435,109386.17924528301,72680.55555555556,-27.70779958995553,verde
44545, http://departamento.metroscubicos.com/MLM-582306099-departamento-en-venta-en-lomas-de-bezares-_JM,Miguel Hidalgo,SAN GABRIEL,20,271,10500000.0,38745.38745387454,50918.19017094017,64732.142857142855,40889.83050847457,-5.244441045446722,amarillo
44556, http://departamento.metroscubicos.com/MLM-582307510-departamento-taua-_JM,Benito Jurez,CAROLA,no_age_info,62,2650000.0,42741.93548387097,37243.90243902439,35972.378569939545,,14.762236728140794,sobrevaluado
44566, http://departamento.metroscubicos.com/MLM-582308626-departamento-remodelado-en-las-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,30,245,11000000.0,44897.95918367347,64000.0,67117.11711711712,64000.0,-29.846938775510203,verde
44571, http://departamento.metroscubicos.com/MLM-582310262-desarrollo-tintoreto-_JM,Benito Jurez,CAROLA,no_age_info,100,4259920.0,42599.2,37243.90243902439,35972.378569939545,,14.378991486574986,sobrevaluado
44582, http://departamento.metroscubicos.com/MLM-582311796-departamento-en-coyoacan-5to-piso-con-elevador-_JM,Iztapalapa,VALLE DEL SUR,30,75,1450000.0,19333.333333333332,17851.5625,,17851.5625,8.300510576221729,amarillo
44759, http://departamento.metroscubicos.com/MLM-582361301-campos-eliseos-vista-arbolada-en-la-mejor-calle-de-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,230,37213000.0,161795.65217391305,102333.71739130435,109386.17924528301,72680.55555555556,58.105907122710846,sobrevaluado
44906, http://departamento.metroscubicos.com/MLM-582366363-departamento-2-rec-colonia-escandon-_JM,Benito Jurez,ESCANDON II SECCION,13,53,1950000.0,36792.45283018868,43075.27704770477,43075.27704770477,37771.22641509434,-2.59132063690289,amarillo
44913, http://departamento.metroscubicos.com/MLM-582366831-departamento-escandon-_JM,Benito Jurez,ESCANDON II SECCION,34,62,1790000.0,28870.967741935485,43075.27704770477,43075.27704770477,37771.22641509434,-23.56359461392041,verde
44914, http://departamento.metroscubicos.com/MLM-582366833-departamento-tacuba-_JM,Miguel Hidalgo,TACUBA,8,60,1320000.0,22000.0,28301.88679245283,30978.260869565216,27173.91304347826,-19.039999999999996,naranja
44978, http://departamento.metroscubicos.com/MLM-582371299-club-de-golf-bosques-departamento-para-invertir-_JM,Miguel Hidalgo,SAN GABRIEL,8,430,46750000.0,108720.93023255814,44620.25316455696,46853.146853146856,42075.0,158.39793281653746,sobrevaluado
44992, http://departamento.metroscubicos.com/MLM-582374545-departamento-en-santa-cruz-atoyac-popocatepetl-_JM,Benito Jurez,LETRAN VALLE,6,90,3300000.0,36666.666666666664,50000.0,50000.0,42569.44444444444,-13.866231647634578,naranja
45016, http://departamento.metroscubicos.com/MLM-582377195-bosques-de-reforma-precioso-proyecto-del-arq-girault-_JM,Miguel Hidalgo,SAN GABRIEL,8,346,30855000.0,89176.30057803469,44620.25316455696,46853.146853146856,42075.0,111.94605009633912,sobrevaluado
45111, http://departamento.metroscubicos.com/MLM-582386820-impecable-pent-house-en-la-mejor-zona-de-las-aguilas-_JM,lvaro Obregn,LOS ALPES,20,506,19000000.0,37549.407114624504,41666.666666666664,38181.818181818184,37549.407114624504,0.0,amarillo
45112, http://departamento.metroscubicos.com/MLM-582386825-departamento-en-polanco-chapultepec-ruben-dario-_JM,Miguel Hidalgo,POLANCO IV SECCION,10,300,46750000.0,155833.33333333334,102333.71739130435,109386.17924528301,72680.55555555556,114.40856105484426,sobrevaluado
45554, http://departamento.metroscubicos.com/MLM-582422430-bonito-departamento-a-3-calles-del-hospital-la-raza--_JM,Cuauhtmoc,SAN SIMON TOLNAHUAC,15,50,1100000.0,22000.0,18621.951219512193,,18621.951219512193,18.14014407334644,sobrevaluado
45560, http://departamento.metroscubicos.com/MLM-582422564-se-vende-departamento-miguel-hidalgo-_JM,Miguel Hidalgo,LOS MANZANOS,20,50,1100000.0,22000.0,22000.0,,22000.0,0.0,amarillo
45650, http://departamento.metroscubicos.com/MLM-582432241-departamento-en-venta-xochimilco-_JM,Xochimilco,EL JAZMIN,35,52,850000.0,16346.153846153846,16346.153846153846,,16346.153846153846,0.0,amarillo
45660, http://departamento.metroscubicos.com/MLM-582432989-emilio-castelar-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,110,9376000.0,85236.36363636363,102413.79310344828,102567.37712044452,103888.88888888889,-16.772574227119684,naranja
45671, http://departamento.metroscubicos.com/MLM-582434637-aristoteles-polanco-preventa-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,175,19900000.0,113714.28571428571,102413.79310344828,102567.37712044452,103888.88888888889,11.034151034151032,sobrevaluado
